-0.750000 -0.610000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.750000 -0.590000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.750000 -0.570000 0.000000 -7500.000000 0.000000 -0.000000 -1.000000
-0.750000 -0.550000 0.000000 15000.000000 -0.000000 0.600000 -0.800000
-0.750000 -0.530000 0.030000 15000.000000 0.514496 0.514496 -0.685994
-0.750000 -0.510000 0.030000 -7500.000000 0.514496 -0.514496 -0.685994
-0.750000 -0.490000 0.000000 -0.000000 0.000000 -0.600000 -0.800000
-0.750000 -0.470000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.750000 -0.450000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.750000 -0.430000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.750000 -0.410000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.750000 -0.390000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.670000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.650000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.630000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.610000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.590000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.570000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.550000 0.000000 -7500.000000 -0.000000 0.600000 -0.800000
-0.730000 -0.530000 0.030000 -7500.000000 -0.514496 0.514496 -0.685994
-0.730000 -0.510000 0.030000 -0.000000 -0.514496 -0.514496 -0.685994
-0.730000 -0.490000 0.000000 -0.000000 0.000000 -0.600000 -0.800000
-0.730000 -0.470000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.450000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.430000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.410000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.730000 -0.390000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.670000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.650000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.630000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.610000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.590000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.570000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.550000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.530000 0.000000 -0.000000 -0.600000 -0.000000 -0.800000
-0.710000 -0.510000 0.000000 -0.000000 -0.600000 -0.000000 -0.800000
-0.710000 -0.490000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.470000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.450000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.430000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.410000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.710000 -0.390000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.670000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.650000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.630000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.610000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.590000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.570000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.550000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.530000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.510000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.490000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.470000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.450000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.430000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.410000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.690000 -0.390000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.670000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.650000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.630000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.610000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.590000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.570000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.550000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.530000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.510000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.490000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.470000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.450000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.430000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.410000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.670000 -0.390000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.670000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.650000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.630000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.610000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.590000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.570000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.550000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.530000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.510000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.490000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.470000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.450000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.430000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.410000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
-0.650000 -0.390000 0.000000 -0.000000 0.000000 -0.000000 -1.000000
